date,residual,split
2020-05-18,0.24049182204417718,train
2020-05-19,2.4500186698097224,train
2020-05-20,1.1795413884788957,train
2020-05-21,-1.6459122494387088,train
2020-05-22,-0.48138248122883454,train
2020-05-26,-1.3933282064998167,train
2020-05-27,-0.036056557193731464,train
2020-05-28,-0.878798983826897,train
2020-05-29,2.0449625370940794,train
2020-06-01,2.0252250771957847,train
2020-06-02,-0.6767151445335315,train
2020-06-03,0.9753868427083319,train
2020-06-04,-1.0515354151316387,train
2020-06-05,0.8101372747818942,train
2020-06-08,2.8932532907946467,train
2020-06-09,3.0655614417870254,train
2020-06-10,3.132338599091952,train
2020-06-11,-4.308820527062437,train
2020-06-12,-1.37741359486958,train
2020-06-15,2.3743494288583236,train
2020-06-16,0.9457466498859048,train
2020-06-17,2.0957277125892233,train
2020-06-18,1.0359330473104649,train
2020-06-19,0.3415693785456426,train
2020-06-22,3.019550455449746,train
2020-06-23,1.9241308505880852,train
2020-06-24,-1.287878056074618,train
2020-06-25,1.473790704494661,train
2020-06-26,-3.7224316492842036,train
2020-06-29,-0.4487504023329336,train
2020-06-30,4.101391636308875,train
2020-07-01,5.4247087317234275,train
2020-07-02,1.6072478624476787,train
2020-07-06,8.30513549491846,train
2020-07-07,-2.038465887341971,train
2020-07-08,3.2603579493865027,train
2020-07-09,6.389106174109571,train
2020-07-10,0.307218046527197,train
2020-07-13,-4.116270252437488,train
2020-07-14,-1.1906717685556316,train
2020-07-15,-4.404529648886751,train
2020-07-16,-0.1864865503915496,train
2020-07-17,-1.9243803331611105,train
2020-07-20,10.91449977911742,train
2020-07-21,-0.9649584610417605,train
2020-07-22,-3.8113362177811325,train
2020-07-23,-3.926755345285301,train
2020-07-24,-0.6025643599083139,train
2020-07-27,2.744449217961261,train
2020-07-28,-1.974035715136523,train
2020-07-29,0.062067715557617475,train
2020-07-30,1.7735706930525055,train
2020-07-31,5.158161556930565,train
2020-08-03,-1.4806133410513382,train
2020-08-04,1.4298033823222056,train
2020-08-05,2.9607361960378,train
2020-08-06,1.498409049472059,train
2020-08-07,-2.9370692062689443,train
2020-08-10,-1.08795607621596,train
2020-08-11,-3.210419333721063,train
2020-08-12,3.2066622453014304,train
2020-08-13,1.064245725258644,train
2020-08-14,-1.469520533958729,train
2020-08-17,2.2390194980587808,train
2020-08-18,6.387850740359568,train
2020-08-19,-2.459047169207139,train
2020-08-20,2.265037449646371,train
2020-08-21,-0.4609557671987261,train
2020-08-24,0.43678460655550566,train
2020-08-25,2.9279717336178805,train
2020-08-26,4.200376263625458,train
2020-08-27,-1.4384324387696665,train
2020-08-28,0.16992626676568534,train
2020-08-31,2.201110418480795,train
2020-09-01,2.7584632101916498,train
2020-09-02,1.6164874411599044,train
2020-09-03,-7.902249862054532,train
2020-09-04,-4.439772301402854,train
2020-09-08,-7.081782171195556,train
2020-09-09,4.716136734553089,train
2020-09-10,-3.3606724009334243,train
2020-09-11,-4.686599487313316,train
2020-09-14,0.5248702809777512,train
2020-09-15,1.7791353342184664,train
2020-09-16,-3.8728950509713798,train
2020-09-17,-3.227032517128606,train
2020-09-18,-3.8872957138332254,train
2020-09-21,0.7836669861189591,train
2020-09-22,8.390632361484535,train
2020-09-23,-6.168934024202628,train
2020-09-24,0.7205210023952588,train
2020-09-25,4.661167356965166,train
2020-09-28,2.876330191939786,train
2020-09-29,0.1105572165982096,train
2020-09-30,-0.5638293071759222,train
2020-10-01,3.4881463429542805,train
2020-10-02,-3.7726192972774584,train
2020-10-05,2.2122719297962306,train
2020-10-06,-3.3440744110215803,train
2020-10-07,3.1121316373855734,train
2020-10-08,1.0865741227953833,train
2020-10-09,4.346033236014421,train
2020-10-12,8.188259241764484,train
2020-10-13,0.9381698804889993,train
2020-10-14,-4.82527263095551,train
2020-10-15,-0.41052843503851477,train
2020-10-16,-3.9775281726055596,train
2020-10-19,-3.745253106400213,train
2020-10-20,1.2411376518212478,train
2020-10-21,-2.680347904345723,train
2020-10-22,-0.3148857208063589,train
2020-10-23,1.961147513169692,train
2020-10-26,-0.7763417598727642,train
2020-10-27,4.838291121962527,train
2020-10-28,-6.160376990109171,train
2020-10-29,1.2538247781239988,train
2020-10-30,-6.885431257861001,train
2020-11-02,-4.401090204423554,test
2020-11-03,0.23660525690971212,test
2020-11-04,7.992690271151332,test
2020-11-05,12.469054477989545,test
2020-11-06,12.87237660746149,test
2020-11-09,2.8540214608426595,test
2020-11-10,-1.096142097359973,test
2020-11-11,3.1884910593923905,test
2020-11-12,1.9888223502405822,test
2020-11-13,3.5507425331564946,test
2020-11-16,2.6563668410652213,test
2020-11-17,3.6455494347115405,test
2020-11-18,1.7885734031584661,test
2020-11-19,2.325686075869953,test
2020-11-20,1.8826907422020724,test
2020-11-23,1.2291429936113332,test
2020-11-24,2.812805899828959,test
2020-11-25,5.905196445988821,test
2020-11-27,6.268855475461152,test
2020-11-30,5.310445158129511,test
2020-12-01,7.302496369338883,test
2020-12-02,6.855895565045529,test
2020-12-03,5.776957801652202,test
2020-12-04,4.665481755778131,test
2020-12-07,4.727277827925377,test
2020-12-08,5.3631131114606205,test
2020-12-09,1.7275495698780503,test
2020-12-10,1.5349793623570918,test
2020-12-11,2.3389281611222827,test
2020-12-14,4.618482370972913,test
2020-12-15,4.7349291067329204,test
2020-12-16,8.604301634833632,test
2020-12-17,8.413946577178876,test
2020-12-18,6.5433043400445285,test
2020-12-21,7.03987771499655,test
2020-12-22,6.785831413394078,test
2020-12-23,5.804643072075351,test
2020-12-24,5.226821477981929,test
2020-12-28,10.815543089627994,test
2020-12-29,12.563194996714799,test
2020-12-30,10.884743751343564,test
2020-12-31,9.399550676864436,test
