date,residual,split
2020-11-19,37.50840967187361,test
2020-11-20,33.75149116573732,test
2020-11-23,44.33691731489202,test
2020-11-24,56.21954222310444,test
2020-11-25,62.332525044443315,test
2020-11-27,65.67044642107183,test
2020-11-30,59.69999663527591,test
2020-12-01,65.68727676963056,test
2020-12-02,60.43908897861999,test
2020-12-03,68.49756831868655,test
2020-12-04,70.54026266466585,test
2020-12-07,84.64150045366938,test
2020-12-08,88.26616443572655,test
2020-12-09,73.13641368776584,test
2020-12-10,80.2444229053007,test
2020-12-11,74.18248417786933,test
2020-12-14,83.69706671488424,test
2020-12-15,81.85518435735173,test
2020-12-16,78.19234696685339,test
2020-12-17,89.1819640431844,test
2020-12-18,103.44931731992716,test
2020-12-21,87.20378485426042,test
2020-12-22,84.84495012555794,test
2020-12-23,86.03969116766845,test
2020-12-24,91.37870615642643,test
2020-12-28,91.57977918574349,test
2020-12-29,92.63487852579729,test
2020-12-30,102.37922151510892,test
2020-12-31,106.23932876052146,test
